place_name,full_url,service_name,service_attribue
Accueil de jour Emmaüs alternatives,'https://soliguide.fr/fr/fiche/accueil-de-jour-emmaus-montreuil-2864',Bagagerie,Bagagerie
Accueil de jour Emmaüs alternatives,'https://soliguide.fr/fr/fiche/accueil-de-jour-emmaus-montreuil-2864',Téléphone,
Neptune,'https://soliguide.fr/fr/fiche/neptune-montreuil-2868',Insertion par l'activité économique,Accompagnement à l’emploi
Neptune,'https://soliguide.fr/fr/fiche/neptune-montreuil-2868',Magasin solidaire,Boutique Solidaire
Association EFOR,'https://soliguide.fr/fr/fiche/association-efor-la-courneuve-2870',Cours de français,
Association EFOR,'https://soliguide.fr/fr/fiche/association-efor-la-courneuve-2870',Cours de français,
Secours Populaire - Comité de Noisy-le-Sec,'https://soliguide.fr/fr/fiche/comite-du-secours-populaire-de-noisy-le-sec-2871',Colis alimentaire,Colis bébé
Secours Populaire - Comité de Noisy-le-Sec,'https://soliguide.fr/fr/fiche/comite-du-secours-populaire-de-noisy-le-sec-2871',Conseil administratif,
Secours Populaire - Comité de Noisy-le-Sec,'https://soliguide.fr/fr/fiche/comite-du-secours-populaire-de-noisy-le-sec-2871',Activités diverses,
Secours Populaire - Comité de Pantin,'https://soliguide.fr/fr/fiche/secours-populaire-de-pantin-2873',Colis alimentaire,Panier alimentaire
Secours Populaire - Comité de Pantin,'https://soliguide.fr/fr/fiche/secours-populaire-de-pantin-2873',Vêtements,
Secours Populaire - Comité de Pantin,'https://soliguide.fr/fr/fiche/secours-populaire-de-pantin-2873',Conseil administratif,
Secours Populaire - Comité de Pantin,'https://soliguide.fr/fr/fiche/secours-populaire-de-pantin-2873',Distribution de repas,Accueil de jour
Secours Populaire - Comité de Pantin,'https://soliguide.fr/fr/fiche/secours-populaire-de-pantin-2873',Cours de français,Cours de français
Centre Social Esperanto,'https://soliguide.fr/fr/fiche/atelier-socio-linguistique-montreuil-2875',Écrivain public,
Centre Social Esperanto,'https://soliguide.fr/fr/fiche/atelier-socio-linguistique-montreuil-2875',Accompagnement à l'emploi,Accompagnement à l’emploi
Centre Social Esperanto,'https://soliguide.fr/fr/fiche/atelier-socio-linguistique-montreuil-2875',Cours de français,Cours de français
Association des Femmes de la Boissière (AFB),'https://soliguide.fr/fr/fiche/association-des-femmes-de-la-boissiere-afb-montreuil-2877',Ordinateur,Ordinateur
Association des Femmes de la Boissière (AFB),'https://soliguide.fr/fr/fiche/association-des-femmes-de-la-boissiere-afb-montreuil-2877',Cours de français,Aucun service adapté
Association des Femmes de la Boissière (AFB),'https://soliguide.fr/fr/fiche/association-des-femmes-de-la-boissiere-afb-montreuil-2877',Cours de français,Aucun service adapté
Maison de Justice et du Droit de Pantin,'https://soliguide.fr/fr/fiche/maison-de-la-justice-et-du-droit-de-pantin-2886',Permanence juridique,Permanence juridique
Maison de Justice et du Droit de Pantin,'https://soliguide.fr/fr/fiche/maison-de-la-justice-et-du-droit-de-pantin-2886',Permanence juridique,Permanence juridique
Maison de Justice et du Droit de Pantin,'https://soliguide.fr/fr/fiche/maison-de-la-justice-et-du-droit-de-pantin-2886',Permanence juridique,Permanence juridique
Maison de Justice et du Droit de Pantin,'https://soliguide.fr/fr/fiche/maison-de-la-justice-et-du-droit-de-pantin-2886',Permanence juridique,Permanence juridique
Maison de Justice et du Droit de Pantin,'https://soliguide.fr/fr/fiche/maison-de-la-justice-et-du-droit-de-pantin-2886',Permanence juridique,Permanence juridique
Maison de Justice et du Droit de Pantin,'https://soliguide.fr/fr/fiche/maison-de-la-justice-et-du-droit-de-pantin-2886',Permanence juridique,Permanence juridique
Maison de Justice et du Droit de Pantin,'https://soliguide.fr/fr/fiche/maison-de-la-justice-et-du-droit-de-pantin-2886',Permanence juridique,Permanence juridique
Maison de Justice et du Droit de Pantin,'https://soliguide.fr/fr/fiche/maison-de-la-justice-et-du-droit-de-pantin-2886',Permanence juridique,Permanence juridique
Maison de Justice et du Droit de Pantin,'https://soliguide.fr/fr/fiche/maison-de-la-justice-et-du-droit-de-pantin-2886',Conseil handicap,Conseil Handicap
Maison de Justice et du Droit de Pantin,'https://soliguide.fr/fr/fiche/maison-de-la-justice-et-du-droit-de-pantin-2886',Permanence juridique,Permanence juridique
Restos du Coeur - Centre dactivités du Blanc-Mesnil,'https://soliguide.fr/fr/fiche/centre-de-distribution-restos-du-coeur-drancy-2890',Colis alimentaire,Épicerie sociale et solidaire
CDPS de Saint-Denis Pleyel,'https://soliguide.fr/fr/fiche/cdps-aubervilliers-2897',Dépistage,Dépistage
Bibliothèque Elsa Triolet,'https://soliguide.fr/fr/fiche/bibliotheque-elsa-triolet-pantin-2899',Bibliothèque,Bibliothèque
Bibliothèque Elsa Triolet,'https://soliguide.fr/fr/fiche/bibliotheque-elsa-triolet-pantin-2899',Ordinateur,
Bibliothèque Elsa Triolet,'https://soliguide.fr/fr/fiche/bibliotheque-elsa-triolet-pantin-2899',Wifi,
ADEPT 93,'https://soliguide.fr/fr/fiche/adept-93-drancy-2900',Accompagnement social,Accompagnement social
ADEPT 93,'https://soliguide.fr/fr/fiche/adept-93-drancy-2900',Permanence juridique,Point d'information et d’orientation
ADEPT 93,'https://soliguide.fr/fr/fiche/adept-93-drancy-2900',Cours de français,Cours de français
ADEPT 93,'https://soliguide.fr/fr/fiche/adept-93-drancy-2900',Domiciliation,Domiciliation
ADEPT 93,'https://soliguide.fr/fr/fiche/adept-93-drancy-2900',Soutien scolaire,Soutien scolaire
ADEPT 93,'https://soliguide.fr/fr/fiche/adept-93-drancy-2900',Accompagnement à l'emploi,Accompagnement à l’emploi
ADEPT 93,'https://soliguide.fr/fr/fiche/adept-93-drancy-2900',Conseil administratif,Conseil administratif
AFPAD,'https://soliguide.fr/fr/fiche/afpad-ile-saint-denis-2902',Permanence juridique,Permanence juridique
AFPAD,'https://soliguide.fr/fr/fiche/afpad-ile-saint-denis-2902',Écrivain public,
AFPAD,'https://soliguide.fr/fr/fiche/afpad-ile-saint-denis-2902',Conseil administratif,
Bibliothèque Nelson Mandela,'https://soliguide.fr/fr/fiche/bibliotheque-romain-rolland-pantin-2905',Bibliothèque,Bibliothèque
Bibliothèque Nelson Mandela,'https://soliguide.fr/fr/fiche/bibliotheque-romain-rolland-pantin-2905',Wifi,
Bibliothèque Jules Verne,'https://soliguide.fr/fr/fiche/bibliotheque-jules-verne-pantin-2907',Bibliothèque,Bibliothèque
Bibliothèque Jules Verne,'https://soliguide.fr/fr/fiche/bibliotheque-jules-verne-pantin-2907',Ordinateur,Atelier numérique
Bibliothèque Jules Verne,'https://soliguide.fr/fr/fiche/bibliotheque-jules-verne-pantin-2907',Wifi,
Bibliothèque Jules Verne,'https://soliguide.fr/fr/fiche/bibliotheque-jules-verne-pantin-2907',Activités diverses,
Le Kiosque,'https://soliguide.fr/fr/fiche/le-kiosque-les-lilas-2913',Psychologie,Psychologie
Le Kiosque,'https://soliguide.fr/fr/fiche/le-kiosque-les-lilas-2913',Activités diverses,Point d'information et d’orientation
Le Kiosque,'https://soliguide.fr/fr/fiche/le-kiosque-les-lilas-2913',Ordinateur,Atelier numérique
Le Kiosque,'https://soliguide.fr/fr/fiche/le-kiosque-les-lilas-2913',Atelier numérique,Atelier numérique
Le Kiosque,'https://soliguide.fr/fr/fiche/le-kiosque-les-lilas-2913',Accompagnement à l'emploi,Accompagnement à l’emploi
CDPS de Montreuil,'https://soliguide.fr/fr/fiche/cdps-de-montreuil-2915',Dépistage,Dépistage
Amicale du Nid - Césaria Evora: Accueil de jour Saint-Denis,'https://soliguide.fr/fr/fiche/amicale-du-nid-saint-denis-2919',Distribution de repas,Collations
Amicale du Nid - Césaria Evora: Accueil de jour Saint-Denis,'https://soliguide.fr/fr/fiche/amicale-du-nid-saint-denis-2919',Accompagnement social,Accueil de jour
Amicale du Nid - Césaria Evora: Accueil de jour Saint-Denis,'https://soliguide.fr/fr/fiche/amicale-du-nid-saint-denis-2919',Douche,
Amicale du Nid - Césaria Evora: Accueil de jour Saint-Denis,'https://soliguide.fr/fr/fiche/amicale-du-nid-saint-denis-2919',Laverie,
Amicale du Nid - Césaria Evora: Accueil de jour Saint-Denis,'https://soliguide.fr/fr/fiche/amicale-du-nid-saint-denis-2919',Bien-être,Aucun service adapté
Amicale du Nid - Césaria Evora: Accueil de jour Saint-Denis,'https://soliguide.fr/fr/fiche/amicale-du-nid-saint-denis-2919',Toilettes,
Amicale du Nid - Césaria Evora: Accueil de jour Saint-Denis,'https://soliguide.fr/fr/fiche/amicale-du-nid-saint-denis-2919',Prise,
Amicale du Nid - Césaria Evora: Accueil de jour Saint-Denis,'https://soliguide.fr/fr/fiche/amicale-du-nid-saint-denis-2919',Accueil de jour,
Amicale du Nid - Césaria Evora: Accueil de jour Saint-Denis,'https://soliguide.fr/fr/fiche/amicale-du-nid-saint-denis-2919',Activités diverses,Activités diverses
Amicale du Nid - Césaria Evora: Accueil de jour Saint-Denis,'https://soliguide.fr/fr/fiche/amicale-du-nid-saint-denis-2919',Bibliothèque,
Espace Culturel Maurice Utrillo,'https://soliguide.fr/fr/fiche/ateliers-expression-en-langue-francaise-saint-denis-2924',Cours de français,Cours de français
Centre social André Malraux - Annexe Mauriac,'https://soliguide.fr/fr/fiche/centre-social-andre-malraux-annexe-mauriac-villepinte-2939',Atelier numérique,Atelier numérique
Centre social André Malraux - Annexe Mauriac,'https://soliguide.fr/fr/fiche/centre-social-andre-malraux-annexe-mauriac-villepinte-2939',Activités diverses,Atelier numérique
Centre Social André Malraux,'https://soliguide.fr/fr/fiche/centre-social-andre-malraux-villepinte-2940',Cours de français,Cours de français
Centre Social André Malraux,'https://soliguide.fr/fr/fiche/centre-social-andre-malraux-villepinte-2940',Activités diverses,Aucun service adapté
Espace Famille - Espace Jacques Prévert,'https://soliguide.fr/fr/fiche/espace-famille-espace-jacques-prevert-villepinte-2941',Écrivain public,Écrivain public
Espace Famille - Espace Jacques Prévert,'https://soliguide.fr/fr/fiche/espace-famille-espace-jacques-prevert-villepinte-2941',Activités diverses,Activités diverses
Espace Famille - Espace Jacques Prévert,'https://soliguide.fr/fr/fiche/espace-famille-espace-jacques-prevert-villepinte-2941',Soutien scolaire,Soutien scolaire
Centre Socioculturel des Hauts de Gagny,'https://soliguide.fr/fr/fiche/centre-socioculturel-des-hauts-de-gagny-2951',Cours de français,Cours de français
Centre Socioculturel des Hauts de Gagny,'https://soliguide.fr/fr/fiche/centre-socioculturel-des-hauts-de-gagny-2951',Activités diverses,Activités diverses
Centre Socioculturel des Hauts de Gagny,'https://soliguide.fr/fr/fiche/centre-socioculturel-des-hauts-de-gagny-2951',Écrivain public,Écrivain public
Centre Socioculturel des Hauts de Gagny,'https://soliguide.fr/fr/fiche/centre-socioculturel-des-hauts-de-gagny-2951',Soutien scolaire,Soutien scolaire
Centre Socioculturel des Hauts de Gagny,'https://soliguide.fr/fr/fiche/centre-socioculturel-des-hauts-de-gagny-2951',Conseil aux parents,Espace familles
Centre Socioculturel des Hauts de Gagny,'https://soliguide.fr/fr/fiche/centre-socioculturel-des-hauts-de-gagny-2951',Activités diverses,Cours de français
Centre Socioculturel des Epinettes,'https://soliguide.fr/fr/fiche/centre-socioculturel-des-epinettes-gagny-2954',Soutien scolaire,Soutien scolaire
Centre Socioculturel des Epinettes,'https://soliguide.fr/fr/fiche/centre-socioculturel-des-epinettes-gagny-2954',Activités diverses,Conseil administratif
Centre Socioculturel des Epinettes,'https://soliguide.fr/fr/fiche/centre-socioculturel-des-epinettes-gagny-2954',Activités diverses,Conseil administratif
Centre Socioculturel des Epinettes,'https://soliguide.fr/fr/fiche/centre-socioculturel-des-epinettes-gagny-2954',Activités diverses,Accueil de jour
Centre Socioculturel des Epinettes,'https://soliguide.fr/fr/fiche/centre-socioculturel-des-epinettes-gagny-2954',Activités diverses,Espace familles
Centre Socioculturel des Epinettes,'https://soliguide.fr/fr/fiche/centre-socioculturel-des-epinettes-gagny-2954',Cours de français,Cours de français
Centre Socioculturel des Epinettes,'https://soliguide.fr/fr/fiche/centre-socioculturel-des-epinettes-gagny-2954',Écrivain public,Écrivain public
Centre Socioculturel des Epinettes,'https://soliguide.fr/fr/fiche/centre-socioculturel-des-epinettes-gagny-2954',Soutien scolaire,Soutien scolaire
Centre Social et Culturel Anne Frank,'https://soliguide.fr/fr/fiche/centre-social-et-culturel-anne-frank-bagnolet-2956',Soutien scolaire,Soutien scolaire
Centre Social et Culturel Anne Frank,'https://soliguide.fr/fr/fiche/centre-social-et-culturel-anne-frank-bagnolet-2956',Activités diverses,Aucun service adapté
Centre Social et Culturel Anne Frank,'https://soliguide.fr/fr/fiche/centre-social-et-culturel-anne-frank-bagnolet-2956',Atelier numérique,Atelier numérique
Centre Social et Culturel Anne Frank,'https://soliguide.fr/fr/fiche/centre-social-et-culturel-anne-frank-bagnolet-2956',Activités diverses,Aucun service adapté
Centre Social et Culturel Anne Frank,'https://soliguide.fr/fr/fiche/centre-social-et-culturel-anne-frank-bagnolet-2956',Bien-être,Bien-être
Centre Social et Culturel Anne Frank,'https://soliguide.fr/fr/fiche/centre-social-et-culturel-anne-frank-bagnolet-2956',Écrivain public,Écrivain public
Centre Social et Culturel Anne Frank,'https://soliguide.fr/fr/fiche/centre-social-et-culturel-anne-frank-bagnolet-2956',Cours de français,Aucun service adapté
Secours Populaire - Comité de Tremblay en France,'https://soliguide.fr/fr/fiche/comite-de-tremblay-en-france-2957',Colis alimentaire,
Secours Populaire - Comité de Tremblay en France,'https://soliguide.fr/fr/fiche/comite-de-tremblay-en-france-2957',Accompagnement social,Conseil administratif
Centre Guy To?oletti,'https://soliguide.fr/fr/fiche/centre-guy-to-oletti-bagnolet-2958',Ordinateur,Point d'information et d’orientation
Centre Guy To?oletti,'https://soliguide.fr/fr/fiche/centre-guy-to-oletti-bagnolet-2958',Soutien scolaire,Soutien scolaire
Centre Guy To?oletti,'https://soliguide.fr/fr/fiche/centre-guy-to-oletti-bagnolet-2958',Soutien scolaire,Aucun service adapté
Centre Guy To?oletti,'https://soliguide.fr/fr/fiche/centre-guy-to-oletti-bagnolet-2958',Cours de français,
Centre Guy To?oletti,'https://soliguide.fr/fr/fiche/centre-guy-to-oletti-bagnolet-2958',Atelier numérique,Atelier numérique
Centre Guy To?oletti,'https://soliguide.fr/fr/fiche/centre-guy-to-oletti-bagnolet-2958',Activités diverses,Point d'information et d’orientation
Centre Guy To?oletti,'https://soliguide.fr/fr/fiche/centre-guy-to-oletti-bagnolet-2958',Activités sportives,Point d'information et d’orientation
Centre Guy To?oletti,'https://soliguide.fr/fr/fiche/centre-guy-to-oletti-bagnolet-2958',Écrivain public,
Centre Social et Culturel Pablo Neruda,'https://soliguide.fr/fr/fiche/centre-social-et-culturel-pablo-neruda-bagnolet-2959',Soutien scolaire,Aucun service adapté
Centre Social et Culturel Pablo Neruda,'https://soliguide.fr/fr/fiche/centre-social-et-culturel-pablo-neruda-bagnolet-2959',Activités diverses,
Centre Social et Culturel Pablo Neruda,'https://soliguide.fr/fr/fiche/centre-social-et-culturel-pablo-neruda-bagnolet-2959',Activités diverses,
Centre Social et Culturel Pablo Neruda,'https://soliguide.fr/fr/fiche/centre-social-et-culturel-pablo-neruda-bagnolet-2959',Écrivain public,
Centre Social et Culturel Pablo Neruda,'https://soliguide.fr/fr/fiche/centre-social-et-culturel-pablo-neruda-bagnolet-2959',Conseil administratif,Conseil administratif
Centre Social et Culturel Pablo Neruda,'https://soliguide.fr/fr/fiche/centre-social-et-culturel-pablo-neruda-bagnolet-2959',Cours de français,
Centre Social et Culturel la Fosse aux Fraises,'https://soliguide.fr/fr/fiche/centre-social-et-culturel-la-fosse-aux-fraises-bagnolet-2976',Soutien scolaire,Soutien scolaire
Centre Social et Culturel la Fosse aux Fraises,'https://soliguide.fr/fr/fiche/centre-social-et-culturel-la-fosse-aux-fraises-bagnolet-2976',Activités diverses,
Centre Social et Culturel la Fosse aux Fraises,'https://soliguide.fr/fr/fiche/centre-social-et-culturel-la-fosse-aux-fraises-bagnolet-2976',Activités diverses,Aucun service adapté
Centre Social et Culturel la Fosse aux Fraises,'https://soliguide.fr/fr/fiche/centre-social-et-culturel-la-fosse-aux-fraises-bagnolet-2976',Activités sportives,
Centre Social et Culturel la Fosse aux Fraises,'https://soliguide.fr/fr/fiche/centre-social-et-culturel-la-fosse-aux-fraises-bagnolet-2976',Atelier numérique,Atelier numérique
Centre Social et Culturel la Fosse aux Fraises,'https://soliguide.fr/fr/fiche/centre-social-et-culturel-la-fosse-aux-fraises-bagnolet-2976',Activités diverses,Activités diverses
Centre Social et Culturel la Fosse aux Fraises,'https://soliguide.fr/fr/fiche/centre-social-et-culturel-la-fosse-aux-fraises-bagnolet-2976',Conseil administratif,Écrivain public
Centre Social et Culturel la Fosse aux Fraises,'https://soliguide.fr/fr/fiche/centre-social-et-culturel-la-fosse-aux-fraises-bagnolet-2976',Écrivain public,
Centre Social et Culturel la Fosse aux Fraises,'https://soliguide.fr/fr/fiche/centre-social-et-culturel-la-fosse-aux-fraises-bagnolet-2976',Accompagnement social,
Centre Social et Culturel les Coutures,'https://soliguide.fr/fr/fiche/centre-social-et-culturel-les-coutures-bagnolet-2977',Soutien scolaire,Soutien scolaire
Centre Social et Culturel les Coutures,'https://soliguide.fr/fr/fiche/centre-social-et-culturel-les-coutures-bagnolet-2977',Activités diverses,Aucun service adapté
Centre Social et Culturel les Coutures,'https://soliguide.fr/fr/fiche/centre-social-et-culturel-les-coutures-bagnolet-2977',Activités diverses,
Centre Social et Culturel les Coutures,'https://soliguide.fr/fr/fiche/centre-social-et-culturel-les-coutures-bagnolet-2977',Activités sportives,
Centre Social et Culturel les Coutures,'https://soliguide.fr/fr/fiche/centre-social-et-culturel-les-coutures-bagnolet-2977',Atelier numérique,Atelier numérique
Centre Social et Culturel les Coutures,'https://soliguide.fr/fr/fiche/centre-social-et-culturel-les-coutures-bagnolet-2977',Cours de français,Aucun service adapté
Centre Social et Culturel les Coutures,'https://soliguide.fr/fr/fiche/centre-social-et-culturel-les-coutures-bagnolet-2977',Écrivain public,Conseil administratif
Centre Social et Culturel les Coutures,'https://soliguide.fr/fr/fiche/centre-social-et-culturel-les-coutures-bagnolet-2977',Conseil administratif,Conseil administratif
Centre Social Grand Air - Espace 40,'https://soliguide.fr/fr/fiche/centre-social-grand-air-espace-40-montreuil-2982',Écrivain public,Écrivain public
Centre Social Grand Air - Espace 40,'https://soliguide.fr/fr/fiche/centre-social-grand-air-espace-40-montreuil-2982',Accompagnement à l'emploi,Accompagnement à l’emploi
Centre Social Grand Air - Espace 40,'https://soliguide.fr/fr/fiche/centre-social-grand-air-espace-40-montreuil-2982',Activités diverses,Accueil de jour
Centre Social Grand Air - Espace 40,'https://soliguide.fr/fr/fiche/centre-social-grand-air-espace-40-montreuil-2982',Conseil administratif,Accompagnement social
Centre Social Grand Air - Espace 40,'https://soliguide.fr/fr/fiche/centre-social-grand-air-espace-40-montreuil-2982',Conseil administratif,Accompagnement social
Centre Social Grand Air - Espace 40,'https://soliguide.fr/fr/fiche/centre-social-grand-air-espace-40-montreuil-2982',Cours de français,Aucun service adapté
Centre Social Grand Air - Antenne  Jeunesse Bel Pêche,'https://soliguide.fr/fr/fiche/antenne-bel-peche-montreuil-2987',Activités diverses,Activités diverses
Centre Social Grand Air - Antenne  Jeunesse Bel Pêche,'https://soliguide.fr/fr/fiche/antenne-bel-peche-montreuil-2987',Soutien scolaire,Soutien scolaire
Confédération syndicale des familles (CSF) Section d'Aulnay-sous-Bois,'https://soliguide.fr/fr/fiche/csf-aulnay-sous-bois-2988',Cours de français,
Confédération syndicale des familles (CSF) Section d'Aulnay-sous-Bois,'https://soliguide.fr/fr/fiche/csf-aulnay-sous-bois-2988',Cours de français,
Confédération syndicale des familles (CSF) Section d'Aulnay-sous-Bois,'https://soliguide.fr/fr/fiche/csf-aulnay-sous-bois-2988',Écrivain public,
Divers Cités Cultures (D2C),'https://soliguide.fr/fr/fiche/divers-cites-cultures-d2c-sevran-2996',Cours de français,Cours de français
Divers Cités Cultures (D2C),'https://soliguide.fr/fr/fiche/divers-cites-cultures-d2c-sevran-2996',Activités diverses,Musée
Divers Cités Cultures (D2C),'https://soliguide.fr/fr/fiche/divers-cites-cultures-d2c-sevran-2996',Activités diverses,Activités diverses
Divers Cités Cultures (D2C),'https://soliguide.fr/fr/fiche/divers-cites-cultures-d2c-sevran-2996',Conseil administratif,Conseil administratif
Formation Insertion pour le développement et l'emploi (FIDE) - Saint-Denis I,'https://soliguide.fr/fr/fiche/formation-insertion-pour-le-developpement-et-emploi-fide-saint-denis-i-3003',Cours de français,
Formation Insertion pour le développement et l'emploi (FIDE) - Saint-Denis I,'https://soliguide.fr/fr/fiche/formation-insertion-pour-le-developpement-et-emploi-fide-saint-denis-i-3003',Accompagnement à l'emploi,
Formation Insertion pour le développement et l'emploi (FIDE) - Saint-Denis I,'https://soliguide.fr/fr/fiche/formation-insertion-pour-le-developpement-et-emploi-fide-saint-denis-i-3003',Accompagnement social,Accompagnement à l’emploi
Formation Insertion pour le développement et l'emploi (FIDE) - Saint-Denis II,'https://soliguide.fr/fr/fiche/formation-insertion-pour-le-developpement-et-emploi-fide-saint-denis-ii-3010',Cours de français,Cours de français
Formation Insertion pour le développement et l'emploi (FIDE) - Saint-Denis II,'https://soliguide.fr/fr/fiche/formation-insertion-pour-le-developpement-et-emploi-fide-saint-denis-ii-3010',Accompagnement à l'emploi,Accompagnement à l’emploi
Formation Insertion pour le développement et l'emploi (FIDE) - Saint-Denis II,'https://soliguide.fr/fr/fiche/formation-insertion-pour-le-developpement-et-emploi-fide-saint-denis-ii-3010',Atelier numérique,Atelier numérique
Accueil de jour la Maison de la Solidarité,'https://soliguide.fr/fr/fiche/maison-municipale-de-la-solidarite-saint-denis-3011',Accueil de jour,Activités diverses
Accueil de jour la Maison de la Solidarité,'https://soliguide.fr/fr/fiche/maison-municipale-de-la-solidarite-saint-denis-3011',Accompagnement social,Activités diverses
Accueil de jour la Maison de la Solidarité,'https://soliguide.fr/fr/fiche/maison-municipale-de-la-solidarite-saint-denis-3011',Laverie,
Accueil de jour la Maison de la Solidarité,'https://soliguide.fr/fr/fiche/maison-municipale-de-la-solidarite-saint-denis-3011',Domiciliation,Accompagnement social
Accueil de jour la Maison de la Solidarité,'https://soliguide.fr/fr/fiche/maison-municipale-de-la-solidarite-saint-denis-3011',Douche,Accompagnement social
Secours Catholique  de Rosny-sous-Bois,'https://soliguide.fr/fr/fiche/secours-catholique-de-rosny-sous-bois-3016',Accueil de jour,
Secours Catholique  de Rosny-sous-Bois,'https://soliguide.fr/fr/fiche/secours-catholique-de-rosny-sous-bois-3016',Laverie,Domiciliation
Secours Catholique  de Rosny-sous-Bois,'https://soliguide.fr/fr/fiche/secours-catholique-de-rosny-sous-bois-3016',Accompagnement social,Laverie
Secours Catholique  de Rosny-sous-Bois,'https://soliguide.fr/fr/fiche/secours-catholique-de-rosny-sous-bois-3016',Domiciliation,Accompagnement social
Secours Catholique  de Rosny-sous-Bois,'https://soliguide.fr/fr/fiche/secours-catholique-de-rosny-sous-bois-3016',Domiciliation,Aucun service adapté
Secours Catholique  de Rosny-sous-Bois,'https://soliguide.fr/fr/fiche/secours-catholique-de-rosny-sous-bois-3016',Permanence juridique,Permanence juridique
Secours Catholique  de Rosny-sous-Bois,'https://soliguide.fr/fr/fiche/secours-catholique-de-rosny-sous-bois-3016',Activités diverses,
Secours Catholique  de Rosny-sous-Bois,'https://soliguide.fr/fr/fiche/secours-catholique-de-rosny-sous-bois-3016',Cours de français,Aucun service adapté
Maison de  Justice et du Droit d'Aubervilliers,'https://soliguide.fr/fr/fiche/maison-de-justice-et-du-droit-aubervilliers-3022',Permanence juridique,Permanence juridique
Maison de  Justice et du Droit d'Aubervilliers,'https://soliguide.fr/fr/fiche/maison-de-justice-et-du-droit-aubervilliers-3022',Écrivain public,Écrivain public
La Cimade Permanence juridique (droit des étrangers),'https://soliguide.fr/fr/fiche/la-cimade-permanence-juridique-droit-des-etrangers-aulnay-sous-bois-3023',Permanence juridique,Permanence juridique
Association d'Alphabétisation du Foyer Pinel (Bourse du Travail),'https://soliguide.fr/fr/fiche/cours-la-bourse-du-travail-aafp-saint-denis-3031',Cours de français,
Association d'Alphabétisation du Foyer Pinel (Bourse du Travail),'https://soliguide.fr/fr/fiche/cours-la-bourse-du-travail-aafp-saint-denis-3031',Cours de français,
Association d'Alphabétisation du Foyer Pinel (Bourse du Travail),'https://soliguide.fr/fr/fiche/cours-la-bourse-du-travail-aafp-saint-denis-3031',Activités diverses,Activités diverses
Association d'Alphabétisation du Foyer Pinel (Bourse du Travail),'https://soliguide.fr/fr/fiche/cours-la-bourse-du-travail-aafp-saint-denis-3031',Atelier numérique,Atelier numérique
CCAS de Le Pré Saint-Gervais,'https://soliguide.fr/fr/fiche/ccas-de-le-pre-saint-gervais-3035',Accompagnement social,Conseil administratif
CCAS de Le Pré Saint-Gervais,'https://soliguide.fr/fr/fiche/ccas-de-le-pre-saint-gervais-3035',Conseil administratif,Conseil administratif
CCAS de Le Pré Saint-Gervais,'https://soliguide.fr/fr/fiche/ccas-de-le-pre-saint-gervais-3035',Domiciliation,Domiciliation
CCAS de Le Pré Saint-Gervais,'https://soliguide.fr/fr/fiche/ccas-de-le-pre-saint-gervais-3035',Conseil handicap,Conseil Handicap
Maison de quartier Franc Moisin - Bel Air - Stade de France,'https://soliguide.fr/fr/fiche/maison-de-quartier-franc-moisin-bel-air-stade-de-france-saint-denis-3041',Écrivain public,Conseil administratif
Maison de quartier Franc Moisin - Bel Air - Stade de France,'https://soliguide.fr/fr/fiche/maison-de-quartier-franc-moisin-bel-air-stade-de-france-saint-denis-3041',Permanence juridique,Permanence juridique
Maison de quartier Franc Moisin - Bel Air - Stade de France,'https://soliguide.fr/fr/fiche/maison-de-quartier-franc-moisin-bel-air-stade-de-france-saint-denis-3041',Activités diverses,Point d'information et d’orientation
Maison de quartier Franc Moisin - Bel Air - Stade de France,'https://soliguide.fr/fr/fiche/maison-de-quartier-franc-moisin-bel-air-stade-de-france-saint-denis-3041',Activités diverses,Activités diverses
Maison de quartier Franc Moisin - Bel Air - Stade de France,'https://soliguide.fr/fr/fiche/maison-de-quartier-franc-moisin-bel-air-stade-de-france-saint-denis-3041',Activités diverses,
Maison de quartier Franc Moisin - Bel Air - Stade de France,'https://soliguide.fr/fr/fiche/maison-de-quartier-franc-moisin-bel-air-stade-de-france-saint-denis-3041',Activités diverses,Activités diverses
Maison de quartier Franc Moisin - Bel Air - Stade de France,'https://soliguide.fr/fr/fiche/maison-de-quartier-franc-moisin-bel-air-stade-de-france-saint-denis-3041',Soutien scolaire,Soutien scolaire
Maison de quartier Franc Moisin - Bel Air - Stade de France,'https://soliguide.fr/fr/fiche/maison-de-quartier-franc-moisin-bel-air-stade-de-france-saint-denis-3041',Cours de français,Cours de français
Maison de quartier Franc Moisin - Bel Air - Stade de France,'https://soliguide.fr/fr/fiche/maison-de-quartier-franc-moisin-bel-air-stade-de-france-saint-denis-3041',Cours de français,Cours de français
Maison de quartier Franc Moisin - Bel Air - Stade de France,'https://soliguide.fr/fr/fiche/maison-de-quartier-franc-moisin-bel-air-stade-de-france-saint-denis-3041',Activités sportives,
Maison de quartier Edmond Michelet,'https://soliguide.fr/fr/fiche/maison-de-quartier-edmond-michelet-sevran-3042',Cours de français,Cours de français
Maison de quartier Edmond Michelet,'https://soliguide.fr/fr/fiche/maison-de-quartier-edmond-michelet-sevran-3042',Conseil administratif,Conseil administratif
Maison de quartier Edmond Michelet,'https://soliguide.fr/fr/fiche/maison-de-quartier-edmond-michelet-sevran-3042',Soutien scolaire,Soutien scolaire
