service_id;place_id;place_name;place_status;full_url;place_created_at;place_updated_at;organization_id;organization_name;network_name;source_info;service_name;subcategory;category_name;social_urgency;place_type;city;postal_code;department_code;zone_pat;epci_name;department_iso_code;longitude;latitude;publics_welcomed;prm;not_free;on_appointment;on_orientation;on_registration;on_restricted_access;schedules;description;service_description;;
630f60aaadfffafd09d99363;5aec5c9c7cdc26742ba38172;La Marmite;En ligne;https://soliguide.fr/fr/fiche/la-marmite-bondy-3116;2018-05-04 13:14:04.351;2024-12-19 16:47:38.454;5fb64b323cb90874d9ab1c3f;La Marmite;Autre;Soliguide;Conseil administratif;;Conseil;FAUX;LIEU;Bondy;93140;93;PAT du Département de Seine-Saint-Denis;Métropole du Grand Paris;FR-93;2.479245600000013;48.9151396;Inconditionnel;Oui;Non;Non;Non;Non;Non;<div><i><U>1. Lundi</i></U> - 12:00-17:45</div> <div><i><U>2. Mardi</i></U> - 10:00-17:45</div> <div><i><U>3. Mercredi</i></U> - 10:00-17:45</div> <div><i><U>4. Jeudi</i></U> - 10:00-17:45</div> <div><i><U>5. Vendredi</i></U> - 10:00-17:45</div> <div><i><U>6. Samedi</i></U> - Fermé</div> <div><i><U>7. Dimanche</i></U> - Fermé</div>;<p>Nous accompagnons au quotidien des personnes en grande vulnérabilité sociale et sanitaire et leur offrons une écoute et un soutien tout au long de leur présence à La Marmite.</p><p>Les objectifs de l’association sont définis par ses statuts :</p><ul><li>La lutte contre l’isolement des migrants</li><li>L’information santé, et plus particulièrement la prévention du VIH/sida</li><li>L’amélioration de la qualité de la vie, de l’accès aux soins et aux droits</li><li>La lutte contre les exclusions et les discriminations</li><li>L’insertion professionnelle des personnes éloignées de l’emploi.</li></ul>;"<p>L'association est un <strong>point num&#233;rique</strong> de la CAF, et vous propose :</p><ul><li>un acc&#232;s libre &#224; internet : pour effectuer vos d&#233;marches sur ce site <i>via</i> l'espace <a target=""_blank"" rel=""noopener noreferrer"" href=""https://www.caf.fr/redirect/s/Redirect?page=monCompte""><strong>Mon compte</strong></a>,</li><li>un accompagnement &#224; la navigation sur ce site (caf.fr) ou sur l'<strong>application mobile &#34;Caf - Mon compte&#34;</strong>&#160;: pour vous aider &#224; r&#233;aliser vos d&#233;marches en ligne.&#160;</li></ul>";;
630f6585adfffafd09da1ed8;5b4de078ebbd21136e1a4d0e;ASTI - Association de Solidarité avec les Travailleurs Immigrés;En ligne;https://soliguide.fr/fr/fiche/asti-association-de-solidarite-avec-les-travailleurs-immigres-clichy-sous-bois-3753;2018-07-17 12:26:32.257;2024-12-09 14:39:28.898;5fb64bc53cb90874d9ab1c5f;ASTI 93;Autre;Soliguide;Conseil administratif;;Conseil;FAUX;LIEU;Clichy-sous-Bois;93390;93;PAT du Département de Seine-Saint-Denis;Métropole du Grand Paris;FR-93;2.5542755999999827;48.9051801;Inconditionnel adapté;Oui;Non;Oui;Non;Non;Oui;<div><i><U>1. Lundi</i></U> - 9:00-12:00, 14:00-17:00</div> <div><i><U>2. Mardi</i></U> - 9:00-12:00, 14:00-17:00</div> <div><i><U>3. Mercredi</i></U> - 9:00-12:00, 14:00-17:00</div> <div><i><U>4. Jeudi</i></U> - 9:00-12:00, 14:00-17:00</div> <div><i><U>5. Vendredi</i></U> - 9:00-12:00, 14:00-17:00</div> <div><i><U>6. Samedi</i></U> - Fermé</div> <div><i><U>7. Dimanche</i></U> - Fermé</div>;"<p>L'ASTI - Association de Solidarit&#233; avec les Travailleurs Immigr&#233;s propose un accueil juridique, administratif et social (sant&#233;), des ateliers d'ASL, une cr&#232;che et des activit&#233;s pr&#233;-scolaires.</p><p>Uniquement sur rdv</p>";"<p>L'association est un <strong>point num&#233;rique</strong> de la CAF, et vous propose :</p><ul><li>un acc&#232;s libre &#224; internet : pour effectuer vos d&#233;marches sur ce site <i>via</i> l'espace <a target=""_blank"" rel=""noopener noreferrer"" href=""https://www.caf.fr/redirect/s/Redirect?page=monCompte""><strong>Mon compte</strong></a>,</li><li>un accompagnement &#224; la navigation sur ce site (caf.fr) ou sur l'<strong>application mobile &#34;Caf - Mon compte&#34;</strong>&#160;: pour vous aider &#224; r&#233;aliser vos d&#233;marches en ligne.&#160;</li></ul>";;
6332bb776bcf1ac158ba5a9e;5c46f7f33e636d058092463a;CCAS de Montreuil;En ligne;https://soliguide.fr/fr/fiche/ccas-de-montreuil-sous-bois-5048;2019-01-22 11:01:07.618;2024-11-27 14:31:04.083;5fb64c433cb90874d9ab1c7f;CCAS de Montreuil;Autre;Soliguide;Accompagnement à l'emploi;;Formation et emploi;FAUX;LIEU;Montreuil;93100;93;PAT du Département de Seine-Saint-Denis;Métropole du Grand Paris;FR-93;2.4416239;48.860744;Inconditionnel;Non;Non;Non;Non;Non;Non;<div><i><U>1. Lundi</i></U> - 8:30-17:30</div> <div><i><U>2. Mardi</i></U> - 8:30-17:30</div> <div><i><U>3. Mercredi</i></U> - 8:30-17:30</div> <div><i><U>4. Jeudi</i></U> - 13:00-19:00</div> <div><i><U>5. Vendredi</i></U> - 8:30-17:30</div> <div><i><U>6. Samedi</i></U> - Fermé</div> <div><i><U>7. Dimanche</i></U> - Fermé</div>;"<p>Le Centre Communal d’Action Sociale est &nbsp;un outil local de la politique mise en oeuvre par la ville en matière de solidarité et d’aide aux plus démunis.&nbsp;</p><p>Guichet de proximité, il informe, oriente et accompagne également toutes les personnes dans leurs démarches pour l’accès aux droits sociaux par l'intermédiaire du service Solidarités, du service Personnes Âgées ou du service Insertion Emploi.</p>";"<ol><li>PIE : Accompagnement vers l'emploi des allocataires du RSA</li><li>PLIE : Accompagnement renforc&#233; vers l'emploi</li></ol>";;
6332bbe76bcf1ac158ba5e1a;5c46f7f33e636d058092463a;CCAS de Montreuil;En ligne;https://soliguide.fr/fr/fiche/ccas-de-montreuil-sous-bois-5048;2019-01-22 11:01:07.618;2024-11-27 14:31:04.083;5fb64c433cb90874d9ab1c7f;CCAS de Montreuil;Autre;Soliguide;Point d'information;;Accueil;FAUX;LIEU;Montreuil;93100;93;PAT du Département de Seine-Saint-Denis;Métropole du Grand Paris;FR-93;2.4416239;48.860744;Inconditionnel;Non;Non;Non;Non;Non;Non;<div><i><U>1. Lundi</i></U> - 8:30-17:30</div> <div><i><U>2. Mardi</i></U> - 8:30-17:30</div> <div><i><U>3. Mercredi</i></U> - 8:30-17:30</div> <div><i><U>4. Jeudi</i></U> - 13:00-19:00</div> <div><i><U>5. Vendredi</i></U> - 8:30-17:30</div> <div><i><U>6. Samedi</i></U> - Fermé</div> <div><i><U>7. Dimanche</i></U> - Fermé</div>;"<p>Le Centre Communal d’Action Sociale est &nbsp;un outil local de la politique mise en oeuvre par la ville en matière de solidarité et d’aide aux plus démunis.&nbsp;</p><p>Guichet de proximité, il informe, oriente et accompagne également toutes les personnes dans leurs démarches pour l’accès aux droits sociaux par l'intermédiaire du service Solidarités, du service Personnes Âgées ou du service Insertion Emploi.</p>";"<p>Pour toutes d&#233;marches d'acc&#232;s aux droits sociaux</p>";;
6332bd756bcf1ac158ba6741;5c46f7f33e636d058092463a;CCAS de Montreuil;En ligne;https://soliguide.fr/fr/fiche/ccas-de-montreuil-sous-bois-5048;2019-01-22 11:01:07.618;2024-11-27 14:31:04.083;5fb64c433cb90874d9ab1c7f;CCAS de Montreuil;Autre;Soliguide;Activités diverses;Pôle activités séniors;Activités;FAUX;LIEU;Montreuil;93100;93;PAT du Département de Seine-Saint-Denis;Métropole du Grand Paris;FR-93;2.4416239;48.860744;Inconditionnel;Non;Non;Non;Non;Non;Non;<div><i><U>1. Lundi</i></U> - 8:30-17:30</div> <div><i><U>2. Mardi</i></U> - 8:30-17:30</div> <div><i><U>3. Mercredi</i></U> - 8:30-17:30</div> <div><i><U>4. Jeudi</i></U> - 13:00-19:00</div> <div><i><U>5. Vendredi</i></U> - 8:30-17:30</div> <div><i><U>6. Samedi</i></U> - Fermé</div> <div><i><U>7. Dimanche</i></U> - Fermé</div>;"<p>Le Centre Communal d’Action Sociale est &nbsp;un outil local de la politique mise en oeuvre par la ville en matière de solidarité et d’aide aux plus démunis.&nbsp;</p><p>Guichet de proximité, il informe, oriente et accompagne également toutes les personnes dans leurs démarches pour l’accès aux droits sociaux par l'intermédiaire du service Solidarités, du service Personnes Âgées ou du service Insertion Emploi.</p>";"<ol><li>Activit&#233;s ou sorties &#224; la journ&#233;e ou demi-journ&#233;e</li><li>Sortie de printemps&#160;</li><li>S&#233;jours&#160;</li></ol><p>Retrouvez toute l'actualit&#233; dans l'agenda des s&#233;niors!</p><p>https://www.montreuil.fr/solidarites/personnes-agees/les-activites-a-destination-des-seniors/lagenda-des-seniors</p>";;
6332f1b56bcf1ac158bad517;5c46f7f33e636d058092463a;CCAS de Montreuil;En ligne;https://soliguide.fr/fr/fiche/ccas-de-montreuil-sous-bois-5048;2019-01-22 11:01:07.618;2024-11-27 14:31:04.083;5fb64c433cb90874d9ab1c7f;CCAS de Montreuil;Autre;Soliguide;Produits d'hygiène;;Hygiène;FAUX;LIEU;Montreuil;93100;93;PAT du Département de Seine-Saint-Denis;Métropole du Grand Paris;FR-93;2.4416239;48.860744;Inconditionnel;Non;Non;Non;Non;Non;Non;<div><i><U>1. Lundi</i></U> - 8:30-17:30</div> <div><i><U>2. Mardi</i></U> - 8:30-17:30</div> <div><i><U>3. Mercredi</i></U> - 8:30-17:30</div> <div><i><U>4. Jeudi</i></U> - 13:00-19:00</div> <div><i><U>5. Vendredi</i></U> - 8:30-17:30</div> <div><i><U>6. Samedi</i></U> - Fermé</div> <div><i><U>7. Dimanche</i></U> - Fermé</div>;"<p>Le Centre Communal d’Action Sociale est &nbsp;un outil local de la politique mise en oeuvre par la ville en matière de solidarité et d’aide aux plus démunis.&nbsp;</p><p>Guichet de proximité, il informe, oriente et accompagne également toutes les personnes dans leurs démarches pour l’accès aux droits sociaux par l'intermédiaire du service Solidarités, du service Personnes Âgées ou du service Insertion Emploi.</p>";"<p>Distributeur de protections p&#233;riodiques bios et gratuites disponible au CCAS ainsi que sur 14 &#233;tablissements de la Ville.&#160;</p>";;
633417d76bcf1ac158bbf921;5ae9ce177cdc26742ba37f92;Secours Catholique  de Rosny-sous-Bois;En ligne;https://soliguide.fr/fr/fiche/secours-catholique-de-rosny-sous-bois-3016;2018-05-02 14:41:27.432;2024-12-11 09:13:46.834;5fcf4ab057e7cc6a57f6dc64;Secours Catholique - Délégation de la Seine-Saint-Denis;Secours Catholique;Soliguide;Magasin solidaire;;Matériel;FAUX;LIEU;Rosny-sous-Bois;93110;93;PAT du Département de Seine-Saint-Denis;Métropole du Grand Paris;FR-93;2.4854219000000057;48.8728516;Inconditionnel;Oui;Non;Non;Non;Non;Non;<div><i><U>1. Lundi</i></U> - 9:00-12:00, 13:30-18:30</div> <div><i><U>2. Mardi</i></U> - Fermé</div> <div><i><U>3. Mercredi</i></U> - Fermé</div> <div><i><U>4. Jeudi</i></U> - 9:00-12:00, 13:30-18:30</div> <div><i><U>5. Vendredi</i></U> - Fermé</div> <div><i><U>6. Samedi</i></U> - 9:00-13:00</div> <div><i><U>7. Dimanche</i></U> - Fermé</div>;"<p>Le Secours Catholique de Rosny-sous-Bois a un accueil de jour qui propose des petits-d&#233;jeuners, douche et lessives. Ouvert &#224; tous.</p><p>Un accueil social (&#233;coute, accompagnement, aide d'urgence/ financi&#232;re apr&#232;s entretien) est &#233;galement propos&#233; aux personnes vivant &#224; Rosny-sous-Bois ou une commune limitrophe.&#160;</p><p>Une boutique de v&#234;tements &#8220;Coeur de fringues&#8221;, ouverte &#224; tous trois fois par semaine, vend des v&#234;tements &#224; tout petits prix. Dons de v&#234;tements accept&#233;s &#224; certaines heures, directement &#224; la boutique.&#160;</p><p>Le Secours Catholique de Rosny-sous-Bois accueille &#233;galement l'association Dom'Asile, accompagnement sur la demande d'asile et les droits sociaux.&#160;</p>";"<p>Boutique solidaire &#8220;c&#339;ur de fringues&#8221; .</p><p>La boutique est situ&#233;e au 14 rue de la R&#233;publique , Tel 01 71 86 72 09 , <a href=""mailto:sc93.bsrosny@gmail.com"">sc93.bsrosny@gmail.com</a>&#160;</p><p>D&#233;p&#244;t de v&#234;tements pendant les heures d'ouverture</p>";;
633a90ec6bcf1ac158c04b52;5b150c38bfb66922e1e8fc7b;Secours Catholique du Blanc-Mesnil - Paroisse Notre Dame;En ligne;https://soliguide.fr/fr/fiche/secours-catholique-du-blanc-mesnil-paroisse-notre-dame-le-blanc-mesnil-3425;2018-06-04 09:54:00.606;2024-12-11 09:15:50.521;5fcf4ab057e7cc6a57f6dc64;Secours Catholique - Délégation de la Seine-Saint-Denis;Secours Catholique;Soliguide;Cours de français;;Formation et emploi;FAUX;LIEU;Le Blanc-Mesnil;93150;93;PAT du Département de Seine-Saint-Denis;Métropole du Grand Paris;FR-93;2.4653053;48.9366309;Inconditionnel;Oui;Non;Oui;Non;Non;Oui;<div><i><U>1. Lundi</i></U> - Fermé</div> <div><i><U>2. Mardi</i></U> - Fermé</div> <div><i><U>3. Mercredi</i></U> - Fermé</div> <div><i><U>4. Jeudi</i></U> - 9:00-12:00</div> <div><i><U>5. Vendredi</i></U> - Fermé</div> <div><i><U>6. Samedi</i></U> - Fermé</div> <div><i><U>7. Dimanche</i></U> - Fermé</div>;"<p>Le Secours Catholique du Blanc-Mesnil, dans la petite maison &#224; droite de la Paroisse Notre Dame, propose un accueil social et un vestiaire le jeudi.&#160;</p><p>&#160;</p>";"<p>Apprentissage du fran&#231;ais&#160;</p>";;
633a9ccc6bcf1ac158c075a0;5b150360bfb66922e1e8fc77;Secours Catholique de Saint-Ouen;En ligne;https://soliguide.fr/fr/fiche/secours-catholique-de-saint-ouen-3421;2018-06-04 09:16:16.560;2024-12-11 09:27:12.816;5fcf4ab057e7cc6a57f6dc64;Secours Catholique - Délégation de la Seine-Saint-Denis;Secours Catholique;Soliguide;Activités diverses;"""Pause-café"" espace convivial";Activités;FAUX;LIEU;Saint-Ouen-sur-Seine;93400;93;PAT du Département de Seine-Saint-Denis;Métropole du Grand Paris;FR-93;2.3323387;48.9064953;Inconditionnel;Oui;Non;Non;Non;Oui;Oui;<div><i><U>1. Lundi</i></U> - Fermé</div> <div><i><U>2. Mardi</i></U> - Fermé</div> <div><i><U>3. Mercredi</i></U> - Fermé</div> <div><i><U>4. Jeudi</i></U> - Fermé</div> <div><i><U>5. Vendredi</i></U> - Fermé</div> <div><i><U>6. Samedi</i></U> - Fermé</div> <div><i><U>7. Dimanche</i></U> - Fermé</div>;"<p>Le Secours Catholique de Saint-Ouen propose un accueil social dans le local de la salle paroissiale n&#176;4, au niveau de l'all&#233;e Marcel Carrier, le long de l'Eglise Notre-Dame du Rosaire.</p><p>Association de loi 1901 &#224; but non lucratif, le Secours Catholique lutte contre toutes les formes de pauvret&#233; et d'exclusion et cherche &#224; promouvoir la justice sociale.</p>";"<p>&#8220;Pause-caf&#233;&#8221; espace convivial&#160;</p>";;
633aa1496bcf1ac158c08853;5b1546dabfb66922e1e8fc89;Secours Catholique - Les Pavillons-sous-Bois;En ligne;https://soliguide.fr/fr/fiche/secours-catholique-les-pavillons-sous-bois-3439;2018-06-04 14:04:10.134;2024-12-11 09:31:38.515;5fcf4ab057e7cc6a57f6dc64;Secours Catholique - Délégation de la Seine-Saint-Denis;Secours Catholique;Soliguide;Activités diverses;Soutien scolaire /Atelier théâtre/Activités manuelles pour des enfants;Activités;FAUX;LIEU;Les Pavillons-sous-Bois;93320;93;PAT du Département de Seine-Saint-Denis;Métropole du Grand Paris;FR-93;2.5023408;48.9093346;Inconditionnel;Oui;Non;Oui;Non;Oui;Oui;<div><i><U>1. Lundi</i></U> - Fermé</div> <div><i><U>2. Mardi</i></U> - Fermé</div> <div><i><U>3. Mercredi</i></U> - Fermé</div> <div><i><U>4. Jeudi</i></U> - Fermé</div> <div><i><U>5. Vendredi</i></U> - Fermé</div> <div><i><U>6. Samedi</i></U> - 8:00-13:00</div> <div><i><U>7. Dimanche</i></U> - Fermé</div>;"<p>Le Secours Catholique a pour mission « de faire rayonner la Charité chrétienne par la mise en œuvre d’une solidarité concrète entre tous ». Pour s’adapter à l’évolution de la société, le Secours Catholique agit pour « renforcer notre soutien aux personnes et territoires les plus marginalisés ou isolés, par la mise en réseau et le partenariat ». Il mène le combat contre l’exclusion sous toutes ses formes.</p><p>Un accueil social (écoute, accompagnement, aide d'urgence/financière après entretien) est proposé aux personnes vivant aux Pavillons-sous-Bois.&nbsp;</p><p>&nbsp;</p>";"<p>Soutien scolaire /Atelier th&#233;&#226;tre / Activit&#233;s manuelles pour des enfants : Anim&#233; le samedi matin par des lyc&#233;ens .</p>";;
633aa9956bcf1ac158c0a33d;5aeb38bf7cdc26742ba380a6;Secours Catholique de Montreuil;En ligne;https://soliguide.fr/fr/fiche/secours-catholique-de-montreuil-3074;2018-05-03 16:28:47.371;2024-12-11 09:33:30.973;5fcf4ab057e7cc6a57f6dc64;Secours Catholique - Délégation de la Seine-Saint-Denis;Secours Catholique;Soliguide;Accueil de jour;;Accueil;VRAI;LIEU;Montreuil;93100;93;PAT du Département de Seine-Saint-Denis;Métropole du Grand Paris;FR-93;2.431867499999953;48.865604;Inconditionnel;Oui;Non;Non;Non;Non;Non;<div><i><U>1. Lundi</i></U> - Fermé</div> <div><i><U>2. Mardi</i></U> - 8:30-11:00</div> <div><i><U>3. Mercredi</i></U> - Fermé</div> <div><i><U>4. Jeudi</i></U> - 8:30-11:00</div> <div><i><U>5. Vendredi</i></U> - Fermé</div> <div><i><U>6. Samedi</i></U> - Fermé</div> <div><i><U>7. Dimanche</i></U> - Fermé</div>;"<p>Le Secours Catholique de Montreuil propose un accueil social ainsi que des petits d&#233;jeuners, douches, lessives, consigne, vestiaire. Une permanence de Dom' Asile est organis&#233;e le mercredi. Elle est d&#233;di&#233;e &#224; l'accompagnement dans l'acc&#232;s aux droits sociaux des personnes en demande d'asile, r&#233;fugi&#233;.e.s ou d&#233;bout&#233;.e.s</p><p>ONG caritative reconnue d&#8217;utilit&#233; publique, membre du r&#233;seau Caritas Internationalis, le Secours Catholique-Caritas France agit jour apr&#232;s jour pour faire reculer la pauvret&#233; et les in&#233;galit&#233;s en France et dans le monde. Avec pour moteur le b&#233;n&#233;volat et le don, ses &#233;quipes locales accueillent les personnes en situation de pr&#233;carit&#233; quelles que soient leur culture et leurs convictions. Ensemble, elles travaillent &#224; construire des solutions pour que chacun acc&#232;de &#224; une place digne dans la soci&#233;t&#233; et contribue &#224; l&#8217;&#233;dification d&#8217;un monde juste et fraternel.</p>";"<p>Petits d&#233;jeuners, Douches , Consigne ,vestiaire, lessive</p>";;
633aa9956bcf1ac158c0a33e;5aeb38bf7cdc26742ba380a6;Secours Catholique de Montreuil;En ligne;https://soliguide.fr/fr/fiche/secours-catholique-de-montreuil-3074;2018-05-03 16:28:47.371;2024-12-11 09:33:30.973;5fcf4ab057e7cc6a57f6dc64;Secours Catholique - Délégation de la Seine-Saint-Denis;Secours Catholique;Soliguide;Cours de français;;Formation et emploi;FAUX;LIEU;Montreuil;93100;93;PAT du Département de Seine-Saint-Denis;Métropole du Grand Paris;FR-93;2.431867499999953;48.865604;Inconditionnel;Oui;Non;Non;Non;Oui;Oui;<div><i><U>1. Lundi</i></U> - Fermé</div> <div><i><U>2. Mardi</i></U> - 8:30-11:00</div> <div><i><U>3. Mercredi</i></U> - 14:00-17:00</div> <div><i><U>4. Jeudi</i></U> - 8:30-11:00</div> <div><i><U>5. Vendredi</i></U> - Fermé</div> <div><i><U>6. Samedi</i></U> - Fermé</div> <div><i><U>7. Dimanche</i></U> - Fermé</div>;"<p>Le Secours Catholique de Montreuil propose un accueil social ainsi que des petits d&#233;jeuners, douches, lessives, consigne, vestiaire. Une permanence de Dom' Asile est organis&#233;e le mercredi. Elle est d&#233;di&#233;e &#224; l'accompagnement dans l'acc&#232;s aux droits sociaux des personnes en demande d'asile, r&#233;fugi&#233;.e.s ou d&#233;bout&#233;.e.s</p><p>ONG caritative reconnue d&#8217;utilit&#233; publique, membre du r&#233;seau Caritas Internationalis, le Secours Catholique-Caritas France agit jour apr&#232;s jour pour faire reculer la pauvret&#233; et les in&#233;galit&#233;s en France et dans le monde. Avec pour moteur le b&#233;n&#233;volat et le don, ses &#233;quipes locales accueillent les personnes en situation de pr&#233;carit&#233; quelles que soient leur culture et leurs convictions. Ensemble, elles travaillent &#224; construire des solutions pour que chacun acc&#232;de &#224; une place digne dans la soci&#233;t&#233; et contribue &#224; l&#8217;&#233;dification d&#8217;un monde juste et fraternel.</p>";;;
6343d4237efd76b3fd77b7df;6343d3837efd76b3fd77b4d1;Le 6b;En ligne;https://soliguide.fr/fr/fiche/le-6b-25946;2022-10-10 08:10:43.038;2024-11-13 11:03:31.132;6343d5fb7efd76b3fd77bd7a;Le 6b - Saint Denis;Autre;Soliguide;Activités diverses;;Activités;FAUX;LIEU;Saint-Denis;93200;93;PAT du Département de Seine-Saint-Denis;Métropole du Grand Paris;FR-93;2.3427866;48.9380927;Inconditionnel;Oui;Non;Non;Non;Non;Non;<div><i><U>1. Lundi</i></U> - 10:00-18:00</div> <div><i><U>2. Mardi</i></U> - 10:00-18:00</div> <div><i><U>3. Mercredi</i></U> - 10:00-18:00</div> <div><i><U>4. Jeudi</i></U> - 10:00-18:00</div> <div><i><U>5. Vendredi</i></U> - 10:00-18:00</div> <div><i><U>6. Samedi</i></U> - Fermé</div> <div><i><U>7. Dimanche</i></U> - Fermé</div>;"<p><strong>Le 6b est un espace de création artistique et de diffusion culturelle</strong> implanté depuis 2010 à Saint-Denis.</p><p>Le 6b propose aussi <strong>des ateliers de création, des chantiers participatifs, des moments d'échanges et de convivialité, ainsi qu'une programmation artistique et culturelle principalement gratuite</strong> : concerts, expositions, théâtre, karaoké, dj sets… l'agenda <a target=""_blank"" rel=""noopener noreferrer"" href=""https://www.le6b.fr/lagenda/""><strong>ici</strong></a>.</p><p>Le 6b accueille également les <a target=""_blank"" rel=""noopener noreferrer"" href=""https://soliguide.fr/fr/fiche/linkee-saint-denis-quai-de-seine-15641""><strong>distributions alimentaires pour les étudiants </strong>de l'association Linkee</a>, Lien d'inscription <a target=""_blank"" rel=""noopener noreferrer"" href=""https://docs.google.com/forms/d/e/1FAIpQLSeXtNkIHSPjurjORrEMq2L_0SMvwUT3YHhPVSbkBJJBKjCvcw/viewform""><strong>ici</strong></a>.&nbsp;</p>";"<p>Agenda des activit&#233;s <a target=""_blank"" rel=""noopener noreferrer"" href=""https://www.le6b.fr/lagenda/"">ici</a>.&#160;</p>";;
634d69bcf6516cec2fedc80c;5b15358dbfb66922e1e8fc83;Secours Catholique de Noisy le Grand;En ligne;https://soliguide.fr/fr/fiche/secours-catholique-paroisse-st-paul-des-nations-noisy-le-grand-3433;2018-06-04 12:50:21.767;2025-02-07 15:36:14.601;5fcf4ab057e7cc6a57f6dc64;Secours Catholique - Délégation de la Seine-Saint-Denis;Secours Catholique;Soliguide;Activités diverses;Accueil convivial;Activités;FAUX;LIEU;Noisy-le-Grand;93160;93;PAT du Département de Seine-Saint-Denis;Métropole du Grand Paris;FR-93;2.5478181;48.8502892;Inconditionnel;Oui;Non;Non;Non;Non;Non;<div><i><U>1. Lundi</i></U> - Fermé</div> <div><i><U>2. Mardi</i></U> - Fermé</div> <div><i><U>3. Mercredi</i></U> - 14:00-17:00</div> <div><i><U>4. Jeudi</i></U> - Fermé</div> <div><i><U>5. Vendredi</i></U> - Fermé</div> <div><i><U>6. Samedi</i></U> - Fermé</div> <div><i><U>7. Dimanche</i></U> - Fermé</div>;<p>Le Secours Catholique de Noisy-le-Grand ouvre ses portes pour un accueil convivial ouvert à tous.</p><p>L'accueil social (ecoute,accompagnement, aide urgence/financiere après entretien) est également proposé aux personnes vivant à Noisy le Grand.</p>;"<p>Rencontres, &#233;changes, lectures et jeux pour les enfants.</p>";;
6364e998f06599f58c8b5bb4;6364e998f06599f58c8b5bb7;Association Germinal Seine Saint-Denis;En ligne;https://soliguide.fr/fr/fiche/germinal-paris-copie-26305;2022-11-04 10:29:44.665;2024-12-05 13:36:02.296;635a883ef06599f58c579345;Association Germinal Ile-de-France;Autre;Soliguide;Insertion par l'activité économique;;Formation et emploi;FAUX;LIEU;Noisy-le-Grand;93160;93;PAT du Département de Seine-Saint-Denis;Métropole du Grand Paris;FR-93;2.546105;48.837478;Inconditionnel;Non;Non;Non;Non;Oui;Oui;<div><i><U>1. Lundi</i></U> - 9:00-17:00</div> <div><i><U>2. Mardi</i></U> - 9:00-17:00</div> <div><i><U>3. Mercredi</i></U> - 9:00-17:00</div> <div><i><U>4. Jeudi</i></U> - 9:00-17:00</div> <div><i><U>5. Vendredi</i></U> - 9:00-17:00</div> <div><i><U>6. Samedi</i></U> - Fermé</div> <div><i><U>7. Dimanche</i></U> - Fermé</div>;"<p>L'association Germinal accompagne les entrepreneurs en insertion à développer leur entreprise. L’association soutient les entrepreneurs dans la consolidation et le développement de leur activité grâce à des solutions concrètes.&nbsp;</p><p>L'agence de Paris est experte dans plusieurs domaines. Notre équipe accompagne collectivement et individuellement les entrepreneurs. Nous les faisons monter en compétences en mettant à leur disposition des moyens adaptés.<strong> </strong>Cela vous leur permet <strong>d'acquérir des compétences hors de leur cœur de métier</strong>,<strong> une autonomie en tant qu'entrepreneur et bénéficier du réseau partenaires de Germinal.</strong></p><p>L'association Germinal propose un<strong> accompagnement</strong> qui est un convention d'accompagnement de 6 mois renouvelable jusqu'à 2 ans maximum et entièrement gratuit. Cet accompagnement est accessible via l'activation du pass IAE.</p>";"<p>Accompagnement sur plusieurs axes :</p><ul><li>Socio-professionnel</li><li>Développement commercial</li><li>Gestion administrative et financière&nbsp;</li><li>Construction de la stratégie de communication</li><li>Conception de la stratégie marketing</li><li>Sensibilisation à l'impact écologique dans les gestes du quotidien et dans la vie de l'entreprise</li><li>Appartenance au réseaux d’entrepreneurs Germinal</li></ul>";;
637790afcae2b4bb2c0f332e;637790afcae2b4bb2c0f3330;SBC Insertion 93;En ligne;https://soliguide.fr/fr/fiche/sbc-insertion-94-copie-ivry-sur-seine-26569;2022-11-18 14:03:27.378;2024-11-28 09:32:19.665;619cfe7d9b0f783febe29c0a;SBC Insertion;Autre;Soliguide;Insertion par l'activité économique;;Formation et emploi;FAUX;LIEU;Aubervilliers;93500;93;PAT du Département de Seine-Saint-Denis;Métropole du Grand Paris;FR-93;2.3962275;48.9079078;Inconditionnel;Oui;Non;Non;Oui;Non;Oui;<div><i><U>1. Lundi</i></U> - 9:00-12:00, 14:00-18:00</div> <div><i><U>2. Mardi</i></U> - 9:00-12:00, 14:00-18:00</div> <div><i><U>3. Mercredi</i></U> - 9:00-12:00, 14:00-18:00</div> <div><i><U>4. Jeudi</i></U> - 9:00-12:00, 14:00-18:00</div> <div><i><U>5. Vendredi</i></U> - 9:00-12:00, 14:00-18:00</div> <div><i><U>6. Samedi</i></U> - Fermé</div> <div><i><U>7. Dimanche</i></U> - Fermé</div>;<p>Sbc Insertion se fixe comme objectif premier le retour à l’emploi pérenne des publics agréés par France Travail (ex-Pôle emploi), orientés par les structures référentes et partenaires.</p><p>Et ce par la mise à disposition auprès des entreprises ainsi que l'accompagnement social et professionnel des personnes en difficulté ayant pour objectif de leur obtenir un emploi pérenne.</p>;"SBC Insertion propose d'aider les personnes &#224; l'insertion professionnelle gr&#226;ce au travail. Ainsi, nous vous accompagnons pendant deux ans, sur le plan social et professionnel.";;
